StockCode,ds,yhat,yhat_lower,yhat_upper
22332,2012-02-29,56.0920261436112,-7.79460356045635,120.75410453273463
22332,2012-03-31,53.87462483663993,-11.787725546411558,111.4568164670755
22332,2012-04-30,51.72875260408708,-10.56594799072355,116.48669526701784
22332,2012-05-31,49.51135129711581,-13.258272974563733,108.43140778819652
22437,2010-12-01,203.218,65.2114442969823,326.3766758492254
22437,2011-01-01,204.60127945205483,75.41136639462897,339.05605967149114
22437,2011-02-01,205.98455890222073,77.85363727608453,335.8503724574766
22437,2011-03-01,207.2339725860554,72.40307118432005,336.4974112806816
22437,2011-04-01,208.6172520329659,69.12226010447,345.14983831721935
22437,2011-05-01,209.95590955589861,75.72470563264477,337.96265606118595
22437,2011-06-01,211.3391889823157,86.3568155252364,345.33769119645007
22437,2011-07-01,212.67784650164452,78.86723392072902,343.29557924978167
22437,2011-08-01,214.06112592988168,86.25973876544862,352.2808278162806
22437,2011-09-01,215.44440535968636,86.45190341796003,344.1770454809359
22437,2011-10-01,216.78306286299582,83.18729706030727,350.1632812783277
22437,2011-11-01,218.16634228308223,80.4762372211644,347.63741352607923
22437,2011-12-01,219.5049997863917,90.29335370105817,341.3412124907704
22437,2011-12-31,220.84365728970116,82.85370467211337,358.78112855043815
22437,2012-01-31,222.22693670978754,89.2387082716115,346.71245486301575
22437,2012-02-29,223.52097229632002,88.4633902087528,354.4975809001221
22437,2012-03-31,224.90425171640646,87.81937657655376,356.79411782603796
22437,2012-04-30,226.24290921971587,98.30926412165405,361.459096770399
22437,2012-05-31,227.62618863980234,97.26837489520614,358.53520172321834
21206,2010-12-01,214.430333,127.80026289678219,297.78976292509833
21206,2011-01-01,193.47324355820894,107.76071463358201,284.62051998760785
21206,2011-02-01,172.5161541160086,84.80595540494974,258.5244565443865
21206,2011-03-01,153.58717010213851,72.98357251948784,239.3266991077578
21206,2011-04-01,132.63008065661248,53.099430906077764,216.10603871065334
21206,2011-05-01,112.34902635314293,28.479661567232654,198.5417334636015
21206,2011-06-01,91.39193690601464,5.205717833445273,178.13209271714405
21206,2011-07-01,71.11088260112348,-11.36011825828927,159.36372009090226
21206,2011-08-01,50.15379315600484,-28.833522665492822,135.14014402115544
21206,2011-09-01,29.196703712054056,-54.74725028116816,119.0369193771261
21206,2011-10-01,8.915649411456496,-75.01600717434088,98.87766016221532
21206,2011-11-01,-12.041440032494286,-99.57656828035516,79.22171117750827
21206,2011-11-30,-31.646459189738557,-113.78518181030438,55.54995960922219
21206,2011-12-31,-52.60354863368938,-137.88225822299069,31.113359914867583
21206,2012-01-31,-73.56063807764016,-162.0697346414132,16.000471884572868
21206,2012-02-29,-93.16565723488442,-171.17431667472823,-6.686737559727823
21206,2012-03-31,-114.12274667883524,-198.82428256570313,-32.028081803299
21206,2012-04-30,-134.40380097943276,-223.1250506116191,-44.69330960891855
20677,2010-12-01,294.938199,175.4782420170737,408.471026579217
20677,2011-01-01,286.11220827945203,170.33306301564573,409.3594289755501
20677,2011-02-01,277.2862175570986,168.73105815352937,396.33623096757947
20677,2011-03-01,269.31435497153274,145.74319056989015,385.90328421134126
20677,2011-04-01,260.4883642474566,140.9416710411456,374.65365080591056
20677,2011-05-01,251.9470828998427,132.91404223152995,368.5053335678858
20677,2011-06-01,243.12109217484237,129.0401977252728,355.2879434055534
20677,2011-07-01,234.5798108256139,113.57925884865732,358.69342614946066
20677,2011-08-01,225.75382009829715,115.7416352442426,347.70766968091283
20677,2011-09-01,216.9278293674986,100.93928868669994,329.5437942198392
20677,2011-10-01,208.38654801361858,86.63779438120005,321.8711303432475
20677,2011-11-01,199.56055728127598,79.02556347844205,321.75298821691257
20677,2011-12-01,191.01927592739602,74.37518797604649,315.25402449207814
20677,2011-12-31,182.47799457351604,59.29169207339452,299.32282765193816
20677,2012-01-31,173.6520038411734,53.82237295878756,290.71347094860903
20677,2012-02-29,165.3954318657561,54.28856706087144,280.9300008483603
20677,2012-03-31,156.5694411334135,43.31867596254934,266.3671295576534
20677,2012-04-30,148.02815977953355,30.26176054866926,262.0484231844
20677,2012-05-31,139.2021690471909,21.118005789490176,248.07693216927075
22806,2010-12-01,11.0133,-11.810902758078079,33.94181983721879
22806,2011-01-01,12.8357738630137,-10.085166033155685,35.384466417572675
22806,2011-02-01,14.65824772690231,-8.312400471266008,37.388062494931496
22806,2011-03-01,16.30435315237909,-5.916444753657371,40.585958824898555
22806,2011-05-01,19.890511401703126,-4.657732424969173,44.16029629098776
22806,2011-07-01,23.476669649775204,-1.7921591168867939,45.99827612418937
22806,2011-08-01,25.29914351362682,-0.3945143320340105,47.4125090177781
22806,2011-09-01,27.121617376771816,4.109097304470308,50.91545874784817
22806,2011-10-01,28.88530175981294,6.243622836704232,53.59417665768731
22806,2011-11-01,30.70777562228877,7.651377374956121,55.111907394744996
22806,2011-12-01,32.4714600053299,8.762605347557972,55.04210581109137
22806,2011-12-31,34.235144388371026,10.134209722444476,58.07335790871084
22806,2012-01-31,36.05761825084686,14.302343538961091,57.80496827775279
22806,2012-02-29,37.76251315445328,13.489438092481636,60.7221506849155
22806,2012-03-31,39.58498701692911,15.322694810934978,62.05208881708015
22806,2012-04-30,41.348671399970236,19.019891923667313,64.32923612597138
22806,2012-05-31,43.17114526244607,19.83000297712292,66.77589264535837
22893,2010-12-01,169.059798,27.104268088435095,309.02497795052466
22893,2011-01-01,160.45395050958905,13.540742703346833,301.6619303003127
22893,2011-02-01,151.8481030297172,10.075697470933628,302.68110188500117
22893,2011-03-01,144.07507950526153,10.189638952266673,276.32028301545853
22893,2011-04-01,135.46923202231253,-7.60193548645379,265.39842187478735
22893,2011-05-01,127.14099249478836,-3.9627012759002307,263.25720095577805
22893,2011-06-01,118.53514499234348,-14.857310737754435,254.8758631402759
22893,2011-07-01,110.20690546698908,-29.045187259788236,246.9112323646927
22893,2011-08-01,101.60105798277992,-42.182298096309076,238.29244446874117
22893,2011-09-01,92.99521051252196,-52.38880541166647,223.61822754367944
22893,2011-10-01,84.66697102517557,-43.03509629403865,232.1048732478781
22893,2011-12-01,67.73288406757119,-68.36932515795178,208.20352086326085
22893,2011-12-31,59.404644580224776,-73.47594727890987,191.40605487946794
22893,2012-01-31,50.79879710996681,-74.82755127254565,184.04150187461704
22893,2012-02-29,42.74816560553196,-96.79376041184209,183.74446146938413
22893,2012-03-31,34.142318135273996,-113.01992395736752,169.26310903442356
22893,2012-04-30,25.81407864792759,-108.60042022109978,177.24598502543637
22893,2012-05-31,17.20823117766965,-108.5088156206261,138.53982862578079
22841,2010-12-01,51.507404,25.25022862882111,79.05709392033994
22841,2011-01-01,49.49587701917808,21.264385756691766,76.08335128331913
22841,2011-02-01,47.48435003885362,20.350570612169207,75.33063201179309
22841,2011-03-01,45.667486958952885,19.15926893378701,73.82875442211488
22841,2011-04-01,43.655959978757004,15.730089745578734,69.6065069589992
22841,2011-05-01,41.70932096602026,12.652120721769343,70.58804805389904
22841,2011-06-01,39.69779398598596,11.932910496361476,66.46304393493256
22841,2011-07-01,37.751154972681014,9.468175811507647,66.40570043882948
22841,2011-08-01,35.73962799235203,6.1130333521136055,63.28961761721865
22841,2011-09-01,33.728101011106894,7.407343777774926,61.85690306313496
22841,2011-10-01,31.78146199614021,6.153969092419773,57.775949275557096
22841,2011-11-01,29.769935014007967,3.8867287479756367,57.752105890789004
22841,2011-12-01,27.82329599904128,1.5870091259870314,54.845405242502274
22841,2011-12-31,25.876656984074593,-3.0030860438867806,53.42596448023551
22841,2012-01-31,23.865130001942354,-4.409864348276076,52.35292204094398
22841,2012-02-29,21.98337895414122,-6.411633398482537,51.69863293380242
22841,2012-03-31,19.97185197200898,-6.7095178889396445,48.26690600141462
22841,2012-04-30,18.025212957042296,-9.155471475170733,45.58151834041277
22841,2012-05-31,16.013685974910057,-10.346501282174229,42.88086856560216
85159A,2010-12-01,61.71991,34.691948015115145,86.45871529057432
85159A,2011-01-01,57.14241806575342,31.79996747380164,82.98877088371184
85159A,2011-02-01,52.56492613199154,27.02713657293202,78.42003939557496
85159A,2011-03-01,48.43041728797204,22.25174445520744,74.19363491828358
85159A,2011-04-01,43.85292535485005,17.268707478505167,68.5151695770586
85159A,2011-05-01,39.42309445164865,14.191817761341762,64.01559494634776
85159A,2011-06-01,34.845602518370086,9.796974173256258,60.398342949637325
85159A,2011-07-01,30.415771614283063,3.9629667499001577,55.99792514794915
85159A,2011-08-01,25.83827967873305,1.0181962368805824,52.225927632039074
85159A,2011-09-01,21.260787741764666,-4.699118730891905,45.198905547241246
85159A,2011-10-01,16.830956833587535,-9.240403933539055,41.602307648004114
85159A,2011-11-01,12.25346489513784,-14.964066210619777,36.95980671528991
85159A,2011-12-01,7.823633986960711,-18.699562366993558,35.079101140514176
85159A,2011-12-31,3.3938030787835807,-21.70889855540681,30.971865958859187
85159A,2012-01-31,-1.1836888596661235,-27.92354361159319,24.519598179049794
85159A,2012-02-29,-5.465858737570679,-29.091241127318312,19.6283683441588
85159A,2012-03-31,-10.043350676020372,-36.34049075406265,15.63940092797817
85159A,2012-04-30,-14.473181584197492,-37.49052479271136,9.922788873635316
85159A,2012-05-31,-19.050673522647195,-44.734333392259565,6.592824361398091
21784,2010-12-01,11.35583,6.256613924469709,16.37919632781032
21784,2011-01-01,9.931922160583941,4.877935149141806,14.843123512550173
21784,2011-02-01,8.508014321719127,3.741611738872014,13.650240487894516
21784,2011-03-01,7.221904015884476,2.624086920407158,12.183669885832412
21784,2011-04-01,5.797996178431361,0.8989637490299558,10.695365771091463
21784,2011-05-01,4.4200208526950036,-0.5044227637357567,9.3898151644248
21784,2011-06-01,2.996113016827051,-1.9553252260685114,8.090426917068157
21784,2011-07-01,1.618137692837911,-3.124682581358397,6.612682967348259
21784,2011-08-01,0.19422985691046946,-4.793447484296248,4.724187102680881
21784,2011-09-01,-1.229677979016972,-5.712604911967857,3.963155187062226
21784,2011-09-30,-2.5617207932716752,-7.563110582398384,2.2273361217513825
21784,2011-10-31,-3.985628629199117,-8.779192451973584,1.1404683982623252
21784,2011-11-30,-5.363603954290188,-10.11750619358214,0.14130729956966856
21784,2011-12-31,-6.787511790217633,-11.499017324114181,-1.779646543595673
21784,2012-01-31,-8.211419626145073,-12.723140160551065,-3.148026481907381
21784,2012-02-29,-9.543462440399777,-14.5242049087283,-4.620918693283119
22849,2010-12-01,48.34755200000001,23.59450522587444,74.83701007963862
22849,2011-01-01,45.01622225000001,20.674204010686363,70.38981799166044
22849,2011-02-01,41.68489249880746,16.617393187779122,66.11007772451175
22849,2011-03-01,38.675949497804034,12.547111014790433,64.54176886928484
22849,2011-04-01,35.34461974904169,9.254309931607175,62.79863258655075
22849,2011-05-01,32.120752229361536,5.437415487496014,55.926986331731726
22849,2011-06-01,28.789422455735394,4.642065409656069,53.884229228319725
22849,2011-08-01,22.234225161343563,-2.5274645170052215,49.409622894078694
22849,2011-10-01,15.679027866951726,-9.704779787873436,38.824031501296304
22849,2011-10-31,12.455160345119678,-14.227370749771275,39.86352477204141
22849,2011-11-30,9.231292823287632,-17.74230126021839,32.37254513238941
22849,2011-12-31,5.899963050727839,-19.258268197845233,32.224633428031204
22849,2012-01-31,2.5686332781680554,-22.191970541588752,29.833600610817175
22849,2012-02-29,-0.5477719929362483,-26.76359243316896,26.812280136280904
22849,2012-03-31,-3.879101765496032,-29.254476159328252,21.70129189335744
17090D,2010-12-01,3.959937,0.20344691642168444,7.592552620593075
17090D,2011-02-01,4.419800066037737,0.841967412336739,8.038836568993501
17090D,2011-03-01,4.627480158438789,0.858491390991538,8.22659500250863
17090D,2011-05-01,5.0799260735586484,1.6819420933707088,8.69585125119446
17090D,2011-06-01,5.309857601401225,1.7214503533631718,9.305184652368807
17090D,2011-07-01,5.5323719831843645,2.2263132373797685,8.977154277034984
17090D,2011-07-31,5.754886364967503,2.117118578811246,9.464880259453217
17090D,2011-08-31,5.984817892810081,2.3386497151162793,9.77167538404723
17090D,2011-09-30,6.20733227459322,2.427482715816292,9.683944244220305
17090D,2011-10-31,6.437263802435796,2.8219412381449507,9.917623794141898
17090D,2011-11-30,6.6597781842189345,3.0020339481293608,10.302340999567802
17090D,2011-12-31,6.889709712061513,3.2827448911771757,10.477483565378042
17090A,2010-12-01,26.259756,11.002966538495357,42.092566797682785
17090A,2011-01-01,23.803944235820897,8.484382207664261,38.86931135060219
17090A,2011-02-01,21.34813247129827,4.933485262514391,36.214718108268116
17090A,2011-05-01,14.297576115806253,-0.6088869428472831,29.81244316057796
17090A,2011-06-01,11.841764351700727,-3.394242372360517,26.16994412540196
17090A,2011-07-01,9.465172322406604,-6.230471764447026,24.50103502878923
17090A,2011-10-01,2.176956764601181,-13.21989298086326,17.58025735584705
17090A,2011-11-01,-0.27885499944194647,-15.7617534379786,14.662273067101134
17090A,2011-11-30,-2.576227294837128,-18.280850745082084,12.06991511001242
17090A,2011-12-31,-5.032039058880265,-19.929355621893066,10.87507345328402
17090A,2012-01-31,-7.487850822923392,-21.957097407109952,7.078541999740567
17090A,2012-02-29,-9.785223118318578,-25.404926108660348,4.59184977841217
17090A,2012-03-31,-12.241034882361712,-27.356443033902067,2.930820090908811
17090A,2012-04-30,-14.617626912080864,-29.741605874890563,0.1950833629800778
72127,2010-12-01,22.754028,-3.636424831962554,46.8960933811064
72127,2011-01-01,21.660321904477616,-4.193333174000843,46.88272472897352
72127,2011-03-01,19.57875224449363,-4.813141849385648,43.71047274795297
72127,2011-04-01,18.485046150009328,-5.687275055911769,43.2205635731262
72127,2011-05-01,17.426620900466972,-7.560335556169695,43.24536254845824
72127,2011-06-01,16.33291481382378,-8.173849188021281,40.71160184517964
72127,2011-07-01,15.274489571558071,-9.326400465220168,41.93665614613335
72127,2011-09-01,13.087077422953724,-10.542673375038113,37.758134829950365
72127,2011-10-01,12.028652180712072,-11.885819216830098,38.76119386075889
72127,2011-11-01,10.934946097062365,-14.916905612923092,34.51215196134175
72127,2011-11-30,9.911801696228771,-14.058809351172593,33.30482458482914
72127,2011-12-31,8.818095612579063,-16.210395746106034,32.776406213800065
72127,2012-01-31,7.724389528929356,-17.75692432369636,33.78936740466602
72127,2012-02-29,6.701245128095761,-18.118725386429098,31.202134936583366
72127,2012-03-31,5.6075390444460504,-19.54378552301652,28.17303835639271
72127,2012-04-30,4.549113802204404,-21.78905033644737,30.26854776319265
72133,2010-12-01,4.012884,2.424900408068912,5.976915899120195
72133,2011-01-01,4.068188679452055,2.3034275964669297,5.824728579867895
72133,2011-02-01,4.123493358712517,2.333209736389443,5.796885624724268
72133,2011-03-01,4.173445972343773,2.404595689650162,5.868396381527998
72133,2011-05-01,4.282271309426993,2.7171966282347086,6.158146345348397
72133,2011-09-01,4.501706005358625,2.8101329305044738,6.392657381850799
72133,2011-10-01,4.555226663007719,2.729836292665143,6.264226874743779
72133,2011-11-01,4.610531343070151,2.7503132276750053,6.364925087208082
72133,2011-12-01,4.664052001195086,2.9663028726112945,6.441283917398712
72133,2011-12-31,4.71757265932002,2.867186184681929,6.475858705830623
72133,2012-01-31,4.772877339382452,3.07944302829803,6.642540922201318
72133,2012-02-29,4.824613975569889,3.0063784604481447,6.544710432840303
72133,2012-03-31,4.879918655632322,2.9620426283954417,6.52060365642142
72133,2012-04-30,4.933439313757256,2.9742215859237926,6.626380777117421
72133,2012-05-31,4.988743993819688,3.2011717646327313,6.714934676044868
84763,2010-12-01,113.067008,43.44531576684362,183.3455490179106
84763,2011-01-01,105.87005128476821,30.72566593316759,175.0761439297649
84763,2011-02-01,98.6730945624971,28.20213092419493,174.57806455369143
84763,2011-03-01,92.17261751433075,17.320134173902172,170.99095073491003
84763,2011-04-01,84.97566076520889,7.878374679136064,163.84700206122787
84763,2011-05-01,78.01086391122,3.987651299745255,151.4460363268677
84763,2011-05-31,71.0460670572311,-4.416276153055634,146.87022241861416
84763,2011-06-30,64.0812702032422,-12.328774982334776,143.59832837283193
84763,2011-07-31,56.88431345412034,-23.492822982512976,137.16523003833458
84763,2011-08-31,49.687356704998486,-22.488767050960117,120.78472136879267
84763,2011-09-30,42.722559851009585,-32.11226209197813,114.84381563299472
84763,2011-10-31,35.52560310188772,-40.61558812357612,116.05156944588752
85127,2010-12-01,8.741128,2.037260546359467,15.607919235648895
85127,2011-02-01,9.166089325373136,1.8428197823032264,15.705813891683334
85127,2011-03-01,9.358007343263834,1.942457984734892,16.39192098473894
85127,2011-06-01,9.988595115892073,3.6325375734494734,16.958980223224685
85127,2011-07-01,10.194221563543914,3.2439824481104904,16.657135608573302
85127,2011-09-01,10.619182889469018,3.4760585930644545,17.771576525611987
85127,2011-10-01,10.824809337863154,4.528091205105612,17.991808512824566
85127,2011-11-01,11.03729000120376,3.5669356047399132,17.577196451105678
85127,2011-11-30,11.236062234651424,4.0374443804320785,18.669334109039333
85127,2011-12-31,11.44854289799203,4.322884482990286,18.552110437722835
85127,2012-01-31,11.661023561332637,4.676796001955192,18.740777929556316
85127,2012-02-29,11.859795794780302,5.237866784115994,19.0661005517106
85127,2012-03-31,12.072276458120909,5.346542660076754,19.07918123358365
85127,2012-04-30,12.277902906515042,5.245745772798875,19.246630600719403
22450,2010-12-01,36.743928,16.50355239248213,56.848487033559174
22450,2011-01-01,33.3365623522388,12.820563340632129,54.50742162187926
22450,2011-02-01,29.929196706390023,10.166201954616351,48.03357955526632
22450,2011-04-01,23.44421047512694,2.1993549767313363,44.307887480304494
22450,2011-05-01,20.146759852090728,1.025916249742264,39.033314054764475
22450,2011-06-01,16.73939420525282,-4.340367100216935,36.15006851804128
22450,2011-07-01,13.441943581486122,-8.075679255052274,33.71384863979101
22450,2011-09-01,6.627212295274223,-14.005136488086933,27.031566178649825
22450,2011-10-01,3.329761671449776,-15.996423559255913,24.09570775584375
22450,2011-11-01,-0.07760397316881962,-19.624905976718686,18.523322992356416
22450,2011-11-30,-3.2651395761991164,-24.539428177353344,16.79047432462174
22450,2011-12-31,-6.672505220817719,-25.266129198972582,14.036176374103604
22450,2012-01-31,-10.079870865436314,-30.714594096112595,10.647720657870032
22450,2012-02-29,-13.26740646846661,-32.96518568086076,6.601077638233518
22450,2012-03-31,-16.674772113085215,-37.303235648377694,2.964608900803037
22450,2012-04-30,-19.972222736909654,-40.27025513251174,-1.178373619209746
84519B,2010-12-01,32.348079,0.13336496990424224,64.17694728251935
84519B,2011-01-01,32.85254302767124,0.06040838562505116,63.90344641660365
84519B,2011-03-01,33.81265198440087,4.197286405580286,63.98412916022539
84519B,2011-04-01,34.31711601204982,4.5013117895435615,65.20161396096708
84519B,2011-05-01,34.80530700536878,2.73159574182354,64.7876308065978
84519B,2011-06-01,35.30977103127688,4.381661223447564,64.97106165984523
84519B,2011-07-01,35.797962023728445,3.626242743865576,65.65475378186036
84519B,2011-08-01,36.30242604865337,6.04354758172023,66.04259940115433
84519B,2011-09-01,36.806890074403746,5.186377819730928,65.50855552678301
84519B,2011-10-01,37.295081066635,8.984088944065327,68.41645975496833
84519B,2011-11-01,37.79954509194062,7.1956276954872465,68.72448161008428
84519B,2011-12-01,38.287736084171875,6.497136466793451,69.57450811527463
84519B,2011-12-31,38.77592707640313,7.406676887337476,69.25809239285076
84519B,2012-01-31,39.28039110170876,8.897919052305706,69.63751017560519
84519B,2012-02-29,39.752309060865635,9.85721144448616,71.44206129238684
84519B,2012-03-31,40.25677308617126,8.485987913457418,70.00085722529097
84519B,2012-04-30,40.74496407840252,10.789541300746047,72.08453741470397
84519B,2012-05-31,41.24942810370814,14.65145081414329,72.2836657020657
22505,2010-12-01,150.586623,72.19918344322271,227.30263879817198
22505,2011-01-01,142.84901433698633,64.07201429390653,218.55506059985004
22505,2011-02-01,135.11140565507696,55.16627905811352,211.57272708724145
22505,2011-03-01,128.12259780159283,52.11663254375383,207.7558021176745
22505,2011-04-01,120.38498911761927,45.54370710317078,201.7804690821535
22505,2011-05-01,112.89698072688019,32.57477409485577,190.86482628305083
22505,2011-06-01,105.15937207610557,27.95570866171261,181.72597867159286
22505,2011-07-01,97.6713637138802,19.344856008454634,174.42901104709009
22505,2011-08-01,89.93375508689353,14.249081961595301,174.8805519206508
22505,2011-09-01,82.19614646772449,4.089141495175358,165.13402830722018
22505,2011-10-01,74.70813814395288,-2.243300767671505,157.28812398814856
22505,2011-11-01,66.97052954272222,-12.311102167494456,143.92963657868543
22505,2011-12-01,59.482521218950595,-10.489049536205835,138.1346036562873
22505,2011-12-31,51.994512895178964,-22.94812402520839,130.11070024855533
22505,2012-01-31,44.2569042939483,-32.33484199311747,120.89376681505095
22505,2012-02-29,37.01849624763574,-46.50495599503729,120.18574190044598
22505,2012-03-31,29.280887646405073,-50.986219155689426,108.48657360588666
22505,2012-04-30,21.792879322633475,-47.16853951432924,101.50387723652925
22505,2012-05-31,14.055270721402808,-66.21760471156463,90.58320656364073
22514,2010-12-01,39.298707,19.488159637110602,59.34021599139553
22514,2011-01-01,36.040974743283584,14.863483443273578,54.879418247129095
22514,2011-02-01,32.78324248552658,12.882970480531606,53.05236281401207
22514,2011-03-01,29.840774638760855,11.157477513880972,49.471060513225595
22514,2011-04-01,26.583042380692884,6.833238738647175,45.54608627610315
22514,2011-05-01,23.430398259560203,3.8517593722163275,42.92706322461602
22514,2011-06-01,20.172666000429146,-0.7194770516050892,39.81666775033783
22514,2011-07-01,17.020021879417875,-3.851567490349989,35.678952958825455
22514,2011-08-01,13.762289621748792,-5.58310411541684,33.045063287672235
22514,2011-09-01,10.504557363891255,-8.77144823016508,29.986429044550484
22514,2011-10-01,7.351913243383956,-11.694335065678237,26.67522973758091
22514,2011-11-01,4.094180985526423,-15.837369288614054,22.70280671441027
22514,2011-11-30,1.0466250023693788,-18.144019749951518,19.590015504669243
22514,2011-12-31,-2.211107255488168,-23.116255261658473,17.736645260511672
22514,2012-01-31,-5.468839513345701,-24.33847038679378,13.309673815918504
22514,2012-02-29,-8.516395496502753,-28.879668788502652,11.304842971478516
22514,2012-03-31,-11.774127754360292,-31.597679519412143,9.388608500183485
22514,2012-04-30,-14.926771874867582,-34.35688961960891,4.171028746426372
21504,2010-12-01,106.76803199999999,18.09519510653426,204.11992243166952
21504,2011-01-01,113.23759509041096,17.502157716164277,211.8614046995525
21504,2011-02-01,119.70715818248785,25.945416130616568,222.39386549641455
21504,2011-03-01,125.55063453081686,20.449657257204777,223.0264702640413
21504,2011-04-01,132.02019762440995,32.26473651861758,217.92846710490295
21504,2011-05-01,138.28106514201076,33.47671531576424,242.3420546208315
21504,2011-06-01,144.75062824583387,51.704689374490464,239.98093676123386
21504,2011-07-01,151.01149575694797,49.36586901553434,253.05724423645782
21504,2011-08-01,157.48105886057425,59.1978301199338,258.01724852712016
21504,2011-09-01,163.95062197182315,64.9760100018644,265.96012857673765
21504,2011-10-01,170.21148949514838,70.91642413014401,267.71889893347844
21504,2011-11-01,176.68105260258446,79.26153910136844,269.3166407617448
21504,2011-12-01,182.94192012590966,85.76687931560636,284.4584809499866
21504,2011-12-31,189.2027876492349,86.57480511129106,285.7182903383262
21504,2012-01-31,195.6723507566709,95.8668825276281,299.58433441665494
21504,2012-02-29,201.72452269588533,101.03816335261999,303.15954440211584
21504,2012-03-31,208.19408580332134,102.76647017681583,308.8216025687142
21504,2012-04-30,214.45495332664657,108.54786581164764,312.24646358546624
21504,2012-05-31,220.92451643408265,113.850101217802,331.0939338180267
22292,2010-12-01,190.780165,39.39795595990366,343.15380456381564
22292,2011-01-01,172.1481324686567,20.75629209779937,311.31398442683013
22292,2011-02-01,153.51609993231233,3.887012069196765,297.6519224134948
22292,2011-03-01,136.68716731698248,-6.167316662858321,289.0925409816722
22292,2011-04-01,118.05513477276551,-32.77441806339789,267.688521712192
22292,2011-05-01,100.02413553767366,-47.54390182369322,241.08239043558817
22292,2011-06-01,81.39210298805091,-61.117568467962606,232.47244880941233
22292,2011-07-01,63.36110374082165,-81.61792974257145,214.72817400882636
22292,2011-08-01,44.72907118099813,-99.17498936232971,175.24632195025936
22292,2011-09-01,26.09703862528918,-127.29776005114473,171.63116469922306
22292,2011-10-01,8.06603937782888,-135.78680439443076,159.79382077447218
22292,2011-11-01,-10.56599317788007,-160.10433761669418,143.4972876590898
22292,2011-11-30,-27.995959117091648,-182.89718282319913,126.90351949896548
22292,2011-12-31,-46.627991672800675,-191.97947035275396,103.6082193719369
22292,2012-01-31,-65.2600242285096,-217.40016868917817,80.1706951707494
22292,2012-02-29,-82.68999016772122,-231.39050660848136,65.46373807020842
22292,2012-03-31,-101.3220227234302,-253.28364578617231,54.41955063839979
22292,2012-04-30,-119.35302197089042,-274.8878956701037,26.60786591027481
21211,2010-12-01,44.887986,-35.22997245786865,124.22450257337218
21211,2011-01-01,49.17501338507462,-23.675343713724335,127.13120476805102
21211,2011-02-01,53.46204076420578,-23.20712490414487,126.44551734823395
21211,2011-03-01,57.334194516557424,-24.006463454332042,136.40677753627384
21211,2011-04-01,61.62122186746514,-11.398495652459518,136.91525824483358
21211,2011-05-01,65.76995798649565,-13.622111562140006,141.658999137479
21211,2011-06-01,70.05698537610962,-6.4059355551175186,144.23322498966706
21211,2011-07-01,74.20572153001424,-8.0970221282547,151.8747467102879
21211,2011-08-01,78.49274883383137,-0.1864540000761587,157.38982287065062
21211,2011-09-01,82.77977609447139,7.944803797063435,163.03242090445542
21211,2011-10-01,86.92851215315527,5.220327216692554,167.8031446907748
21211,2011-11-01,91.21553941379527,14.172964166270445,167.81339696288148
21211,2011-11-30,95.225984270523,15.167501298803268,168.60344190630434
21211,2011-12-31,99.51301153116303,19.825555402696484,176.80047171791668
21211,2012-01-31,103.80003879180303,28.11910777756748,181.94570766932372
21211,2012-02-29,107.81048364853078,29.43130703062546,181.4089250551755
21211,2012-03-31,112.0975109091708,35.4039212135644,192.76936001044095
21211,2012-04-30,116.24624696785466,43.26467963296877,194.10414904730428
21974,2010-12-01,107.62511199999999,11.255610654463542,204.66819854440286
21974,2011-01-01,116.00687373972602,21.717799019783836,218.45279632867133
21974,2011-02-01,124.38863547670904,25.401133794806633,223.29769672102793
21974,2011-03-01,131.95925898290258,40.293290974107315,232.92591999266634
21974,2011-04-01,140.34102072305188,36.308608876776574,237.3235681863456
21974,2011-05-01,148.45240305162355,58.56192402439116,256.21026557395754
21974,2011-06-01,156.83416479130625,58.06428372059215,256.44689618661056
21974,2011-07-01,164.94554711805986,68.79094573637094,258.245325850957
21974,2011-08-01,173.3273088547871,72.251075900314,269.2301488003203
21974,2011-09-01,181.70907059240054,83.91978256340786,286.06369758105967
21974,2011-10-01,189.82045291786514,93.74994138525541,286.4991154928037
21974,2011-11-01,198.20221465417856,106.42590726083381,295.1351031935746
21974,2011-12-01,206.3135969796432,109.2526334851771,308.977026755968
21974,2011-12-31,214.42497930510777,118.99816242058932,319.0311434163779
21974,2012-01-31,222.80674104142116,128.22701795169522,319.7703642380609
21974,2012-02-29,230.64774395603698,133.90075338956694,331.2362362811
21974,2012-03-31,239.02950569235043,146.00182911378366,334.87673329492645
21974,2012-04-30,247.14088801781497,145.62555203575437,344.0781679737544
21974,2012-05-31,255.52264975412842,159.13953224161386,358.99192503738317
22045,2010-12-01,347.62875,47.891291010468926,673.0251058039353
22045,2011-01-01,373.5535807534247,67.35000550995744,658.6349055868021
22045,2011-02-01,399.4784114871995,96.56222825940847,693.438483027618
22045,2011-03-01,422.8943876214204,107.61852273859812,739.527473459063
22045,2011-04-01,448.81921835249705,144.42058199361543,762.1870253501918
22045,2011-05-01,473.9077642314586,183.75485508366316,789.765017427921
22045,2011-06-01,499.8325950030449,199.71237659175978,814.70016947472
22045,2011-07-01,524.9211408997885,214.2300092473856,851.1001915694027
22045,2011-08-01,550.8459716531544,244.2376192507562,860.3643559833274
22045,2011-09-01,576.7708024348367,241.5639455448896,872.7818129642462
22045,2011-10-01,601.8593483453006,287.8939596227057,920.7620055385944
